Total Objects,Memory Usage (MB)
457,157.9826431274414
458,122.90235900878906
459,124.88410186767578
460,127.291015625
461,129.291015625
462,131.291015625
463,133.291015625
464,135.291015625
465,138.0885238647461
466,140.08948516845703
467,142.1023178100586
468,144.08855438232422
469,146.0885467529297
470,148.08853912353516
471,150.08856964111328
472,152.08853912353516
473,154.08860778808594
474,156.08851623535156
475,158.8843536376953
476,160.88409423828125
477,128.8932113647461
478,130.89647674560547
479,132.89036560058594
480,134.89289093017578
481,136.89053344726562
482,138.9043197631836
483,140.89037322998047
484,142.89037322998047
485,145.29541015625
486,147.29541015625
487,149.29541015625
488,151.29541015625
489,154.09386444091797
490,156.0938949584961
491,158.0938720703125
492,160.09386444091797
493,162.0938949584961
494,132.42401885986328
495,134.42159271240234
496,136.42150115966797
497,138.42147827148438
498,140.4215316772461
499,143.1388702392578
500,145.13986206054688
501,147.15254974365234
502,149.13892364501953
503,151.1447525024414
504,153.13900756835938
505,155.138916015625
506,157.13995361328125
507,159.14669036865234
508,161.7021484375
509,163.7021484375
510,137.07369232177734
511,139.08683013916016
512,141.07123565673828
513,143.0712432861328
514,145.15533447265625
515,147.79524993896484
516,149.79525756835938
517,151.80896759033203
518,153.79524993896484
519,155.79525756835938
520,157.80896759033203
521,159.79524993896484
522,161.79527282714844
523,164.4390869140625
524,139.17505645751953
525,141.15884399414062
526,143.16461181640625
527,145.1588363647461
528,147.15880584716797
529,149.1613311767578
530,151.7570037841797
531,153.7568817138672
532,155.76466369628906
533,157.7571563720703
534,159.75791931152344
535,161.76277923583984
536,163.75698852539062
537,142.3369140625
538,144.3369140625
539,146.3369140625
540,148.89714813232422
541,150.8971405029297
542,152.8971710205078
543,154.89715576171875
544,156.89725494384766
545,158.89725494384766
546,160.89718627929688
547,163.45552825927734
548,165.45542907714844
549,144.46141052246094
550,146.46497344970703
551,148.45897674560547
552,150.45886993408203
553,152.45897674560547
554,154.9853973388672
555,156.9773712158203
556,159.00859832763672
557,160.97743225097656
558,162.9773712158203
559,164.98516082763672
560,167.419921875
561,148.2178726196289
562,150.21559143066406
563,152.20755767822266
564,154.19973754882812
565,156.28369140625
566,158.76421356201172
567,160.76416015625
568,162.76435089111328
569,164.7642059326172
570,148.65247344970703
571,151.0482940673828
572,153.0482940673828
573,155.04828643798828
574,157.0560760498047
575,159.05414581298828
576,161.06201171875
577,163.46305084228516
578,165.4530029296875
579,167.4471435546875
580,151.74893951416016
581,153.7423858642578
582,156.1394805908203
583,158.1414337158203
584,160.1610107421875
585,162.14705657958984
586,164.15543365478516
587,166.16072845458984
588,168.5381851196289
589,154.39163970947266
590,156.57637786865234
591,158.57637786865234
592,160.57637786865234
593,162.937255859375
594,164.93729400634766
595,166.9509506225586
596,154.57571411132812
597,156.89227294921875
598,158.90816497802734
599,160.8924789428711
600,162.89261627197266
601,165.21134185791016
602,167.22493743896484
603,156.76337432861328
604,159.03365325927734
605,161.05181884765625
606,163.03372955322266
607,165.0417251586914
608,167.31456756591797
609,169.32025146484375
610,158.7997589111328
611,161.06066131591797
612,163.0684356689453
613,165.07654571533203
614,167.0997772216797
615,169.3397445678711
616,160.42112731933594
617,162.44190216064453
618,164.44196319580078
619,166.7356948852539
620,168.73568725585938
621,160.05674743652344
622,162.05419921875
623,164.2934112548828
624,166.29438018798828
625,168.31492614746094
626,170.53264617919922
627,161.85259246826172
628,163.8637237548828
629,166.08943939208984
630,168.08927154541016
631,170.08946990966797
632,163.1156997680664
633,165.33081817626953
634,167.31746673583984
635,169.33326721191406
636,164.32769775390625
637,166.47699737548828
638,168.49210357666016
639,170.63898468017578
640,165.40045928955078
641,167.54683685302734
642,169.5782241821289
643,171.73062133789062
644,166.60308837890625
645,168.66061401367188
646,170.82192993164062
647,165.6659393310547
648,167.82276153564453
649,169.82282257080078
650,166.63916778564453
651,168.7564239501953
652,170.8758773803711
653,167.43144989013672
654,169.53831481933594
655,171.6579132080078
656,168.35814666748047
657,170.44934844970703
658,172.58429718017578
659,169.19921875
660,171.27877044677734
661,173.4136199951172
662,170.24403381347656
663,172.3592071533203
664,174.46755981445312
665,171.01455688476562
666,173.1294174194336
667,175.23102569580078
668,171.98079681396484
669,174.10264587402344
670,176.14180755615234
671,172.8891143798828
672,174.8893051147461
673,171.58680725097656
674,173.70352172851562
675,175.7193832397461
676,172.54280853271484
677,174.64334869384766
678,176.66649627685547
679,173.4672088623047
680,175.59886932373047
681,177.60731506347656
682,179.71915435791016
683,181.83621215820312
684,183.84595489501953
685,175.35794067382812
686,177.5937042236328
687,179.6013641357422
688,181.60238647460938
689,183.63282012939453
690,185.84806060791016
691,174.7225341796875
692,176.7434844970703
693,178.95899200439453
694,180.96868133544922
695,182.97992706298828
696,185.04669952392578
697,187.28739166259766
698,189.28736114501953
699,191.2873764038086
700,193.28736877441406
701,195.52606964111328
702,197.52630615234375
703,199.5397720336914
704,201.76493072509766
705,203.76673126220703
706,205.7648162841797
707,208.01717376708984
708,210.00371551513672
709,212.00376892089844
710,214.24232482910156
711,216.25006866455078
712,218.24237823486328
713,220.24242401123047
714,222.48094177246094
715,224.48121643066406
716,226.50453186035156
717,228.7199935913086
718,230.73292541503906
719,232.74122619628906
720,235.04669952392578
721,236.99581146240234
722,239.04669952392578
723,185.65234375
724,187.652587890625
725,189.65234375
726,191.65234375
727,193.65234375
728,195.65234375
729,197.66603088378906
730,199.65234375
731,201.65234375
732,203.65234375
733,205.65234375
734,207.65821838378906
735,209.65234375
736,211.65821838378906
737,214.650390625
738,216.650390625
739,218.650390625
740,220.650390625
741,222.650390625
742,224.650390625
743,226.650390625
744,228.650390625
745,230.650390625
746,232.650390625
747,234.650390625
748,236.650390625
749,238.650390625
750,191.84596252441406
751,193.84596252441406
752,196.84791564941406
753,198.84815979003906
754,200.84791564941406
755,202.84791564941406
756,204.84791564941406
757,206.84791564941406
758,208.86160278320312
759,210.84791564941406
760,212.84791564941406
761,214.84791564941406
762,216.84791564941406
763,218.85379028320312
764,220.84791564941406
765,222.85379028320312
766,225.84596252441406
767,227.84596252441406
768,229.84596252441406
769,231.84596252441406
770,233.84596252441406
771,235.84596252441406
772,237.84596252441406
773,239.84596252441406
774,241.84596252441406
775,197.07958984375
776,199.07958984375
777,201.07958984375
778,203.07958984375
779,205.07958984375
780,207.07958984375
781,210.08154296875
782,212.08154296875
783,214.08154296875
784,216.08154296875
785,218.08154296875
786,220.08154296875
787,222.08741760253906
788,224.08154296875
789,226.08154296875
790,228.08154296875
791,230.08154296875
792,232.08741760253906
793,234.08154296875
794,236.08741760253906
795,239.07958984375
796,241.07958984375
797,243.07958984375
798,245.07958984375
799,203.00830078125
800,205.00409698486328
801,207.00477600097656
802,209.00406646728516
803,211.00409698486328
804,213.00830078125
805,215.0071563720703
806,217.00408935546875
807,219.00408172607422
808,221.00830078125
809,223.00830078125
810,226.00718688964844
811,228.02094268798828
812,230.00739288330078
813,232.0074005126953
814,234.00714874267578
815,236.0071563720703
816,238.00716400146484
817,240.0071563720703
818,242.02085876464844
819,244.0071563720703
820,207.27081298828125
821,209.26824951171875
822,212.14579010009766
823,214.14580535888672
824,216.15171813964844
825,218.1460189819336
826,220.14613342285156
827,222.14602661132812
828,224.15363311767578
829,226.14580535888672
830,228.1477279663086
831,230.14588165283203
832,232.15953063964844
833,234.1458282470703
834,236.14583587646484
835,238.38873291015625
836,240.38873291015625
837,242.38873291015625
838,245.26834869384766
839,210.75931549072266
840,212.75676727294922
841,214.76262664794922
842,216.7567596435547
843,218.75676727294922
844,220.75678253173828
845,222.7567596435547
846,224.7567901611328
847,226.75772857666016
848,228.76262664794922
849,230.77043914794922
850,232.76263427734375
851,235.5946273803711
852,237.60044860839844
853,239.59463500976562
854,241.60045623779297
855,243.59481811523438
856,245.5946273803711
857,247.6026153564453
858,216.08859252929688
859,218.08014678955078
860,220.08892822265625
861,222.5546875
862,224.5546875
863,226.5546875
864,228.5546875
865,230.5546875
866,232.5546875
867,234.5546875
868,237.31472778320312
869,239.31473541259766
870,241.31472778320312
871,243.3145294189453
872,245.3144989013672
873,247.31450653076172
874,219.40606689453125
875,221.38987731933594
876,223.3900604248047
877,225.38987731933594
878,228.06790924072266
879,230.08155059814453
880,232.0737762451172
881,234.0757064819336
882,236.07374572753906
883,238.06787872314453
884,240.06787872314453
885,242.06798553466797
886,244.06787872314453
887,246.0678939819336
888,248.06790924072266
889,250.70982360839844
890,223.8816680908203
891,225.87916564941406
892,227.87903594970703
893,229.87930297851562
894,231.89466094970703
895,233.8792495727539
896,236.60211944580078
897,238.60221099853516
898,240.61582946777344
899,242.6021499633789
900,244.60235595703125
901,246.60222625732422
902,248.60213470458984
903,225.67229461669922
904,228.22689819335938
905,230.22901153564453
906,232.24053955078125
907,234.23278045654297
908,236.2268295288086
909,238.23270416259766
910,240.2269515991211
911,242.2270736694336
912,244.2269058227539
913,246.78404998779297
914,248.8017578125
915,250.78510284423828
916,229.0231704711914
917,230.99916076660156
918,232.99940490722656
919,235.00704193115234
920,236.99923706054688
921,239.33154296875
922,241.33154296875
923,243.33154296875
924,245.33154296875
925,247.33154296875
926,249.8888168334961
927,251.88871002197266
928,230.95176696777344
929,232.95704650878906
930,234.9492416381836
931,236.94928741455078
932,238.94927215576172
933,240.94930267333984
934,243.46646881103516
935,245.4664077758789
936,247.4800567626953
937,249.49761962890625
938,251.47222900390625
939,233.89954376220703
940,236.3424530029297
941,238.33468627929688
942,240.34054565429688
943,242.3346939086914
944,244.3503875732422
945,246.33493041992188
946,248.350341796875
947,250.77273559570312
948,252.77490234375
949,236.81361389160156
950,238.81936645507812
951,241.21551513671875
952,243.20973205566406
953,245.21551513671875
954,247.21551513671875
955,249.21551513671875
956,251.21551513671875
957,253.61598205566406
958,238.0010223388672
959,239.99849700927734
960,241.9994125366211
961,243.99847412109375
962,245.9985122680664
963,248.39718627929688
964,250.39805603027344
965,252.3980484008789
966,239.89720916748047
967,242.22762298583984
968,244.22797393798828
969,246.2431411743164
970,248.21382904052734
971,250.23541259765625
972,252.54872131347656
973,241.8390655517578
974,244.09429931640625
975,246.09432220458984
976,248.1020278930664
977,250.10995483398438
978,252.10980987548828
979,254.37372589111328
980,243.7851791381836
981,245.78362274169922
982,247.8379898071289
983,250.0618667602539
984,252.08522033691406
985,254.1005859375
986,256.10608673095703
987,245.6942901611328
988,247.97515106201172
989,249.9751968383789
990,251.97515106201172
991,253.97515106201172
992,245.47036743164062
993,247.4676055908203
994,249.48135375976562
995,251.47534942626953
996,253.74656677246094
997,255.74654388427734
998,247.1640853881836
999,249.25433349609375
1000,251.25423431396484
1001,253.49346160888672
1002,255.49341583251953
1003,257.50927734375
1004,249.12106323242188
1005,251.11087799072266
1006,253.10308074951172
1007,255.11104583740234
1008,257.3584671020508
1009,259.34999084472656
1010,250.88611602783203
1011,252.87850189208984
1012,255.1186752319336
1013,257.1091613769531
1014,259.11670684814453
1015,261.1862487792969
1016,252.76759338378906
1017,254.76761627197266
1018,256.7685546875
